"ACH_DATE","ORG_TYPE","ORG_CODE","ONS_CODE","AREA_NAME","DEMENTIA_REGISTER_65_PLUS","DEMENTIA_ESTIMATE_65_PLUS","DIAG_RATE_65_PLUS","DIAG_RATE_65_PLUS_LL","DIAG_RATE_65_PLUS_UL","PAT_LIST_65_PLUS","Prevalence_65_PLUS_percent","Prevalence_65_PLUS_percent_LCI","Prevalence_65_PLUS_percent_UCI","ASS_Received_GP_Mem_Clinic","ASS_Received_GP","MemoryClinicPercent","MemoryClinicPercent_LCI","MemoryClinicPercent_UCI","DEM_REGISTER_WITH_ANTIPSYMEDS_ALL_AGES","DEMENTIA_REGISTER_ALL_AGES","AP_Percent","AP_Percent_LCI","AP_Percent_UCI","DIAG_Received_Care_Plan","CarePlansPercent","CarePlansPercent_LCI","CarePlansPercent_UCI"
2024-09-30,"SUB_ICB_LOC","12F","E38000208","NHS CHESHIRE AND MERSEYSIDE ICB - 12F",3282,4900.3,67,60,73,75921,4.3,4.2,4.5,58,326,17.8,14,22.3,483,3395,14.2,13.1,15.4,2354,69.3,67.8,70.9
2024-09-30,"SUB_ICB_LOC","13T","E38000212","NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T",4104,5626.2,72.9,65.3,79.5,88094,4.7,4.5,4.8,100,1680,6,4.9,7.2,357,4255,8.4,7.6,9.3,2691,63.2,61.8,64.7
2024-09-30,"SUB_ICB_LOC","01H","E38000215","NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H",2969,5149.9,57.7,51.6,62.9,81483,3.6,3.5,3.8,199,565,35.2,31.4,39.2,273,3078,8.9,7.9,9.9,1877,61,59.2,62.7
2024-09-30,"SUB_ICB_LOC","14L","E38000217","NHS GREATER MANCHESTER ICB - 14L",2817,3805.5,74,65.8,80.9,67827,4.2,4,4.3,57,1352,4.2,3.3,5.4,226,2950,7.7,6.8,8.7,1868,63.3,61.6,65
2024-09-30,"SUB_ICB_LOC","15A","E38000221","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A",4018,6105.7,65.8,59,71.7,94179,4.3,4.1,4.4,194,721,26.9,23.8,30.3,341,4114,8.3,7.5,9.2,2645,64.3,62.8,65.7
2024-09-30,"SUB_ICB_LOC","15C","E38000222","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE ICB - 15C",8600,11987.9,71.7,64.6,77.9,179372,4.8,4.7,4.9,36,946,3.8,2.8,5.2,675,8841,7.6,7.1,8.2,5780,65.4,64.4,66.4
2024-09-30,"SUB_ICB_LOC","14Y","E38000223","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y",4515,7624.2,59.2,53.2,64.5,112965,4,3.9,4.1,134,1047,12.8,10.9,15,356,4595,7.7,7,8.6,3071,66.8,65.5,68.2
2024-09-30,"SUB_ICB_LOC","15F","E38000225","NHS WEST YORKSHIRE ICB - 15F",6619,8991.8,73.6,66.1,80,139632,4.7,4.6,4.9,591,2171,27.2,25.4,29.1,382,6819,5.6,5.1,6.2,4661,68.4,67.2,69.4
2024-09-30,"SUB_ICB_LOC","02M","E38000226","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 02M",2338,3562.5,65.6,58.7,71.7,53419,4.4,4.2,4.6,18,489,3.7,2.3,5.7,118,2403,4.9,4.1,5.8,1520,63.3,61.3,65.2
2024-09-30,"SUB_ICB_LOC","01E","E38000227","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E",1785,2360.6,75.6,67.3,82.8,37575,4.8,4.5,5,34,594,5.7,4.1,7.9,142,1837,7.7,6.6,9,1311,71.4,69.3,73.4
2024-09-30,"SUB_ICB_LOC","01K","E38000228","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K",3756,5325.2,70.5,63.2,76.8,82058,4.6,4.4,4.7,55,589,9.3,7.2,12,275,3882,7.1,6.3,7.9,2419,62.3,60.8,63.8
2024-09-30,"SUB_ICB_LOC","92G","E38000231","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",8447,13782.4,61.3,55.1,66.6,209088,4,4,4.1,299,2984,10,9,11.1,606,8675,7,6.5,7.5,5479,63.2,62.1,64.2
2024-09-30,"SUB_ICB_LOC","36J","E38000232","NHS WEST YORKSHIRE ICB - 36J",4855,6663.2,72.9,65.3,79.3,105725,4.6,4.5,4.7,356,1905,18.7,17,20.5,720,5027,14.3,13.4,15.3,3280,65.2,63.9,66.6
2024-09-30,"SUB_ICB_LOC","27D","E38000233","NHS CHESHIRE AND MERSEYSIDE ICB - 27D",7899,11743.9,67.3,60.5,73,178661,4.4,4.3,4.5,219,1486,14.7,13,16.6,865,8121,10.7,10,11.3,4945,60.9,59.8,61.9
2024-09-30,"SUB_ICB_LOC","84H","E38000234","NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H",5270,7408.3,71.1,63.7,77.4,121694,4.3,4.2,4.4,292,1551,18.8,17,20.8,359,5497,6.5,5.9,7.2,3313,60.3,59,61.6
2024-09-30,"SUB_ICB_LOC","18C","E38000236","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C",7089,12967.6,54.7,49.2,59.4,197536,3.6,3.5,3.7,148,1933,7.7,6.6,8.9,775,7293,10.6,9.9,11.4,4923,67.5,66.4,68.6
2024-09-30,"SUB_ICB_LOC","91Q","E38000237","NHS KENT AND MEDWAY ICB - 91Q",15535,25808,60.2,54.2,65.3,395397,3.9,3.9,4,378,3124,12.1,11,13.3,1382,16034,8.6,8.2,9.1,10032,62.6,61.8,63.3
2024-09-30,"SUB_ICB_LOC","71E","E38000238","NHS LINCOLNSHIRE ICB - 71E",8562,12584.8,68,61.2,73.9,195199,4.4,4.3,4.5,560,3053,18.3,17,19.8,721,8875,8.1,7.6,8.7,5323,60,59,61
2024-09-30,"SUB_ICB_LOC","26A","E38000239","NHS NORFOLK AND WAVENEY ICB - 26A",11265,18138.3,62.1,55.9,67.4,270501,4.2,4.1,4.2,504,2867,17.6,16.2,19,1319,11579,11.4,10.8,12,7037,60.8,59.9,61.7
2024-09-30,"SUB_ICB_LOC","93C","E38000240","NHS NORTH CENTRAL LONDON ICB - 93C",8852,13131.6,67.4,60.5,73.2,210139,4.2,4.1,4.3,175,1558,11.2,9.8,12.9,789,9118,8.7,8.1,9.2,5341,58.6,57.6,59.6
2024-09-30,"SUB_ICB_LOC","42D","E38000241","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D",5570,9455.1,58.9,52.9,64,145130,3.8,3.7,3.9,320,2210,14.5,13.1,16,289,5695,5.1,4.5,5.7,3752,65.9,64.6,67.1
2024-09-30,"SUB_ICB_LOC","52R","E38000243","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R",9094,12969.7,70.1,63.1,76.2,201515,4.5,4.4,4.6,163,2495,6.5,5.6,7.6,864,9507,9.1,8.5,9.7,6211,65.3,64.4,66.3
2024-09-30,"SUB_ICB_LOC","72Q","E38000244","NHS SOUTH EAST LONDON ICB - 72Q",10877,15430.6,70.5,63.2,76.6,249158,4.4,4.3,4.4,447,3672,12.2,11.2,13.3,896,11287,7.9,7.5,8.5,6695,59.3,58.4,60.2
2024-09-30,"SUB_ICB_LOC","36L","E38000245","NHS SOUTH WEST LONDON ICB - 36L",10518,14476.3,72.7,65.3,79,228574,4.6,4.5,4.7,267,1869,14.3,12.8,15.9,1070,10890,9.8,9.3,10.4,6948,63.8,62.9,64.7
2024-09-30,"SUB_ICB_LOC","16C","E38000247","NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C",6347,8720.7,72.8,65.2,79.2,141515,4.5,4.4,4.6,480,1912,25.1,23.2,27.1,384,6593,5.8,5.3,6.4,4249,64.4,63.3,65.6
2024-09-30,"SUB_ICB_LOC","M1J4Y","E38000249","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",7332,10566.5,69.4,62.2,75.4,169567,4.3,4.2,4.4,373,2543,14.7,13.3,16.1,730,7618,9.6,8.9,10.3,4605,60.4,59.3,61.5
2024-09-30,"SUB_ICB_LOC","B2M3M","E38000251","NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M",7236,12565,57.6,51.8,62.6,190685,3.8,3.7,3.9,289,2417,12,10.7,13.3,843,7472,11.3,10.6,12,4456,59.6,58.5,60.7
2024-09-30,"SUB_ICB_LOC","D4U1Y","E38000252","NHS FRIMLEY ICB - D4U1Y",6109,8977.7,68,61.2,74,136050,4.5,4.4,4.6,227,1330,17.1,15.1,19.2,539,6253,8.6,7.9,9.3,3972,63.5,62.3,64.7
2024-09-30,"SUB_ICB_LOC","D9Y0V","E38000253","NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V",15546,25227.2,61.6,55.5,66.8,374799,4.1,4.1,4.2,286,4045,7.1,6.3,7.9,1734,15914,10.9,10.4,11.4,9858,61.9,61.2,62.7
2024-09-30,"SUB_ICB_LOC","X2C4Y","E38000254","NHS WEST YORKSHIRE ICB - X2C4Y",3200,5005.4,63.9,57.2,69.7,80077,4,3.9,4.1,216,2009,10.8,9.5,12.2,304,3340,9.1,8.2,10.1,2093,62.7,61,64.3
2024-09-30,"SUB_ICB_LOC","A3A8R","E38000255","NHS NORTH EAST LONDON ICB - A3A8R",8366,13595.1,61.5,55,66.9,229392,3.6,3.6,3.7,317,3583,8.8,8,9.8,782,8748,8.9,8.4,9.6,5757,65.8,64.8,66.8
2024-09-30,"SUB_ICB_LOC","W2U3Z","E38000256","NHS NORTH WEST LONDON ICB - W2U3Z",12869,19688.2,65.4,58.6,71,323081,4,3.9,4.1,704,6693,10.5,9.8,11.3,1138,13399,8.5,8,9,8222,61.4,60.5,62.2
2024-09-30,"SUB_ICB_LOC","M2L0M","E38000257","NHS SHROPSHIRE, TELFORD AND WREKIN ICB - M2L0M",4861,7923.2,61.4,55.1,66.8,122241,4,3.9,4.1,90,767,11.7,9.6,14.2,392,4998,7.8,7.1,8.6,2917,58.4,57,59.7
2024-09-30,"SUB_ICB_LOC","15E","E38000258","NHS BIRMINGHAM AND SOLIHULL ICB - 15E",9069,14615.4,62.1,55.8,67.4,223160,4.1,4,4.1,320,2652,12.1,10.9,13.4,982,9406,10.4,9.8,11.1,5954,63.3,62.3,64.3
2024-09-30,"SUB_ICB_LOC","70F","E38000265","NHS SUSSEX ICB - 70F",9477,15044.8,63,56.8,68.4,215907,4.4,4.3,4.5,153,2652,5.8,4.9,6.7,696,9679,7.2,6.7,7.7,6209,64.1,63.2,65.1
2024-09-30,"SUB_ICB_LOC","D2P2L","E38000259","NHS BLACK COUNTRY ICB - D2P2L",9570,14554.9,65.8,59.1,71.4,222005,4.3,4.2,4.4,305,4118,7.4,6.6,8.2,1079,9970,10.8,10.2,11.4,4839,48.5,47.6,49.5
2024-09-30,"SUB_ICB_LOC","06H","E38000260","NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB - 06H",6763,11157.2,60.6,54.5,65.9,171455,3.9,3.9,4,259,1784,14.5,13,16.2,652,6976,9.3,8.7,10.1,4441,63.7,62.5,64.8
2024-09-30,"SUB_ICB_LOC","15M","E38000261","NHS DERBY AND DERBYSHIRE ICB - 15M",10272,14967.8,68.6,61.7,74.5,235216,4.4,4.3,4.5,683,2374,28.8,27,30.6,1011,10769,9.4,8.9,10,6429,59.7,58.8,60.6
2024-09-30,"SUB_ICB_LOC","78H","E38000262","NHS NORTHAMPTONSHIRE ICB - 78H",5929,9068.6,65.4,58.6,71.1,145198,4.1,4,4.2,196,2523,7.8,6.8,8.9,596,6087,9.8,9.1,10.6,3680,60.5,59.2,61.7
2024-09-30,"SUB_ICB_LOC","01Y","E38000263","NHS GREATER MANCHESTER ICB - 01Y",1718,2360.6,72.8,64.6,79.8,39359,4.4,4.2,4.6,77,372,20.7,16.9,25.1,166,1784,9.3,8,10.7,1415,79.3,77.4,81.1
2024-09-30,"SUB_ICB_LOC","92A","E38000264","NHS SURREY HEARTLANDS ICB - 92A",10248,15113,67.8,61.1,73.6,215451,4.8,4.7,4.8,111,1201,9.2,7.7,11,1012,10434,9.7,9.1,10.3,6558,62.9,61.9,63.8
2024-09-30,"ICB","QYG","E54000008","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",23424,34733.2,67.4,60.7,73.1,549216,4.3,4.2,4.3,1111,8048,13.8,13.1,14.6,2661,24168,11,10.6,11.4,15435,63.9,63.3,64.5
2024-09-30,"ICB","QNC","E54000010","NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",11980,16198.2,74,66.5,80.2,250678,4.8,4.7,4.9,455,4315,10.5,9.7,11.5,943,12288,7.7,7.2,8.2,7808,63.5,62.7,64.4
2024-09-30,"ICB","QOC","E54000011","NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",4861,7923.2,61.4,55.1,66.8,122241,4,3.9,4.1,90,767,11.7,9.6,14.2,392,4998,7.8,7.1,8.6,2917,58.4,57,59.7
2024-09-30,"ICB","QJM","E54000013","NHS LINCOLNSHIRE INTEGRATED CARE BOARD",8562,12584.8,68,61.2,73.9,195199,4.4,4.3,4.5,560,3053,18.3,17,19.8,721,8875,8.1,7.6,8.7,5323,60,59,61
2024-09-30,"ICB","QK1","E54000015","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",8963,13841.4,64.8,58.1,70.3,218450,4.1,4,4.2,178,3847,4.6,4,5.3,904,9287,9.7,9.1,10.4,5677,61.1,60.1,62.1
2024-09-30,"ICB","QWU","E54000018","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",7236,12565,57.6,51.8,62.6,190685,3.8,3.7,3.9,289,2417,12,10.7,13.3,843,7472,11.3,10.6,12,4456,59.6,58.5,60.7
2024-09-30,"ICB","QGH","E54000019","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",7089,12967.6,54.7,49.2,59.4,197536,3.6,3.5,3.7,148,1933,7.7,6.6,8.9,775,7293,10.6,9.9,11.4,4923,67.5,66.4,68.6
2024-09-30,"ICB","QMM","E54000022","NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",11265,18138.3,62.1,55.9,67.4,270501,4.2,4.1,4.2,504,2867,17.6,16.2,19,1319,11579,11.4,10.8,12,7037,60.8,59.9,61.7
2024-09-30,"ICB","QJG","E54000023","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",9948,16487.8,60.3,54.3,65.5,246640,4,4,4.1,863,2890,29.9,28.2,31.6,1195,10239,11.7,11.1,12.3,6776,66.2,65.3,67.1
2024-09-30,"ICB","QHG","E54000024","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",7332,10566.5,69.4,62.2,75.4,169567,4.3,4.2,4.4,373,2543,14.7,13.3,16.1,730,7618,9.6,8.9,10.3,4605,60.4,59.3,61.5
2024-09-30,"ICB","QM7","E54000025","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",12561,19387.8,64.8,58.4,70.3,286049,4.4,4.3,4.5,355,2626,13.5,12.3,14.9,1105,12918,8.6,8.1,9,7918,61.3,60.5,62.1
2024-09-30,"SUB_ICB_LOC","07K","E38000204","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K",2396,4393.3,54.5,48.8,59.6,65980,3.6,3.5,3.8,183,536,34.1,30.3,38.3,258,2443,10.6,9.4,11.8,1505,61.6,59.7,63.5
2024-10-31,"SUB_ICB_LOC","01V","E38000170","NHS CHESHIRE AND MERSEYSIDE ICB - 01V",1866,2428.5,76.8,68.6,84.1,34609,5.4,5.2,5.6,215,1437,15,13.2,16.9,192,1912,10,8.8,11.5,1254,65.6,63.4,67.7
2024-10-31,"SUB_ICB_LOC","01X","E38000172","NHS CHESHIRE AND MERSEYSIDE ICB - 01X",1789,2634.3,67.9,60.4,74.4,41855,4.3,4.1,4.5,94,722,13,10.8,15.7,142,1853,7.7,6.5,9,1177,63.5,61.3,65.7
2024-10-31,"SUB_ICB_LOC","05V","E38000173","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05V",1473,2394.2,61.5,54.7,67.5,36280,4.1,3.9,4.3,82,615,13.3,10.9,16.2,83,1508,5.5,4.5,6.8,813,53.9,51.4,56.4
2024-10-31,"SUB_ICB_LOC","01W","E38000174","NHS GREATER MANCHESTER ICB - 01W",3282,4264.6,77,69,83.9,63867,5.1,5,5.3,44,673,6.5,4.9,8.7,232,3372,6.9,6.1,7.8,2196,65.1,63.5,66.7
2024-10-31,"SUB_ICB_LOC","05W","E38000175","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05W",3073,3274.2,93.9,84,102.4,51685,5.9,5.7,6.2,97,1612,6,5,7.3,264,3160,8.4,7.4,9.4,2051,64.9,63.2,66.6
2024-10-31,"SUB_ICB_LOC","00P","E38000176","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P",2456,3668.7,66.9,59.8,73.1,59483,4.1,4,4.3,135,749,18,15.4,20.9,252,2534,9.9,8.8,11.2,1505,59.4,57.5,61.3
2024-10-31,"SUB_ICB_LOC","07G","E38000185","NHS MID AND SOUTH ESSEX ICB - 07G",1070,1601.9,66.8,59,73.7,26020,4.1,3.9,4.4,70,582,12,9.6,14.9,127,1110,11.4,9.7,13.4,794,71.5,68.8,74.1
2024-10-31,"SUB_ICB_LOC","02A","E38000187","NHS GREATER MANCHESTER ICB - 02A",1901,2909.7,65.3,58.3,71.5,43926,4.3,4.1,4.5,118,541,21.8,18.5,25.5,106,1951,5.4,4.5,6.5,1173,60.1,57.9,62.3
2024-10-31,"SUB_ICB_LOC","03Q","E38000188","NHS HUMBER AND NORTH YORKSHIRE ICB - 03Q",1762,3287.1,53.6,47.8,58.6,48945,3.6,3.4,3.8,76,1407,5.4,4.3,6.7,90,1812,5,4.1,6.1,1122,61.9,59.7,64.1
2024-10-31,"SUB_ICB_LOC","03R","E38000190","NHS WEST YORKSHIRE ICB - 03R",2961,4504.5,65.7,58.7,71.8,73398,4,3.9,4.2,382,1663,23,21,25.1,300,3091,9.7,8.7,10.8,2148,69.5,67.8,71.1
2024-10-31,"SUB_ICB_LOC","02E","E38000194","NHS CHESHIRE AND MERSEYSIDE ICB - 02E",2012,2780.2,72.4,64.5,79.2,43853,4.6,4.4,4.8,109,1248,8.7,7.3,10.4,273,2073,13.2,11.8,14.7,1227,59.2,57.1,61.3
2024-10-31,"SUB_ICB_LOC","07H","E38000197","NHS HERTFORDSHIRE AND WEST ESSEX ICB - 07H",3010,4122.7,73,65.4,79.6,61298,4.9,4.7,5.1,49,764,6.4,4.9,8.4,215,3097,6.9,6.1,7.9,1835,59.3,57.5,61
2024-10-31,"SUB_ICB_LOC","02G","E38000200","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 02G",1198,1715.1,69.9,61.9,76.9,26473,4.5,4.3,4.8,21,346,6.1,4,9.1,89,1227,7.3,5.9,8.8,679,55.3,52.5,58.1
2024-10-31,"SUB_ICB_LOC","04V","E38000201","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04V",3293,5334,61.7,55.2,67.3,84337,3.9,3.8,4,126,1081,11.7,9.9,13.7,281,3380,8.3,7.4,9.3,2002,59.2,57.6,60.9
2024-10-31,"SUB_ICB_LOC","07K","E38000204","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K",2396,4398.2,54.5,48.7,59.6,66060,3.6,3.5,3.8,226,621,36.4,32.7,40.2,251,2445,10.3,9.1,11.5,1491,61,59,62.9
2024-10-31,"SUB_ICB_LOC","02H","E38000205","NHS GREATER MANCHESTER ICB - 02H",3039,4070.8,74.7,66.7,81.5,66989,4.5,4.4,4.7,155,2722,5.7,4.9,6.6,138,3120,4.4,3.8,5.2,2067,66.2,64.6,67.9
2024-10-31,"SUB_ICB_LOC","12F","E38000208","NHS CHESHIRE AND MERSEYSIDE ICB - 12F",3292,4903,67.1,60.2,73.2,76011,4.3,4.2,4.5,70,389,18,14.5,22.1,474,3407,13.9,12.8,15.1,2360,69.3,67.7,70.8
2024-10-31,"SUB_ICB_LOC","13T","E38000212","NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T",4132,5631.3,73.4,65.8,79.9,88200,4.7,4.5,4.8,110,1945,5.7,4.7,6.8,361,4279,8.4,7.6,9.3,2660,62.2,60.7,63.6
2024-10-31,"SUB_ICB_LOC","01H","E38000215","NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H",2985,5157.3,57.9,51.8,63.1,81608,3.7,3.5,3.8,243,679,35.8,32.3,39.5,280,3096,9,8.1,10.1,1875,60.6,58.8,62.3
2024-10-31,"SUB_ICB_LOC","14L","E38000217","NHS GREATER MANCHESTER ICB - 14L",2837,3804.1,74.6,66.3,81.5,67881,4.2,4,4.3,72,1606,4.5,3.6,5.6,233,2976,7.8,6.9,8.8,1885,63.3,61.6,65.1
2024-10-31,"SUB_ICB_LOC","15A","E38000221","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A",4034,6118.9,65.9,59.1,71.8,94346,4.3,4.1,4.4,238,859,27.7,24.8,30.8,347,4133,8.4,7.6,9.3,2654,64.2,62.7,65.7
2024-10-31,"SUB_ICB_LOC","15C","E38000222","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE ICB - 15C",8441,12005.7,70.3,63.3,76.4,179632,4.7,4.6,4.8,43,1113,3.9,2.9,5.2,650,8673,7.5,7,8.1,5717,65.9,64.9,66.9
2024-10-31,"SUB_ICB_LOC","14Y","E38000223","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y",4518,7640.2,59.1,53.1,64.4,113058,4,3.9,4.1,164,1238,13.2,11.5,15.2,356,4598,7.7,7,8.6,2999,65.2,63.8,66.6
2024-10-31,"SUB_ICB_LOC","15F","E38000225","NHS WEST YORKSHIRE ICB - 15F",6654,9004,73.9,66.4,80.4,139728,4.8,4.7,4.9,709,2505,28.3,26.6,30.1,402,6855,5.9,5.3,6.4,4731,69,67.9,70.1
2024-10-31,"SUB_ICB_LOC","02M","E38000226","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 02M",2327,3567.5,65.2,58.3,71.2,53533,4.3,4.2,4.5,22,574,3.8,2.5,5.7,122,2393,5.1,4.3,6.1,1467,61.3,59.3,63.2
2024-10-31,"SUB_ICB_LOC","01E","E38000227","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E",1796,2362.8,76,67.7,83.3,37587,4.8,4.6,5,37,692,5.3,3.9,7.3,137,1846,7.4,6.3,8.7,1326,71.8,69.7,73.8
2024-10-31,"SUB_ICB_LOC","01K","E38000228","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K",3747,5331.4,70.3,63,76.5,82178,4.6,4.4,4.7,70,671,10.4,8.3,13,275,3871,7.1,6.3,8,2366,61.1,59.6,62.6
2024-10-31,"SUB_ICB_LOC","92G","E38000231","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",8490,13805.8,61.5,55.3,66.8,209430,4.1,4,4.1,353,3460,10.2,9.2,11.3,610,8721,7,6.5,7.5,5523,63.3,62.3,64.3
2024-10-31,"SUB_ICB_LOC","36J","E38000232","NHS WEST YORKSHIRE ICB - 36J",4879,6677.5,73.1,65.5,79.5,105885,4.6,4.5,4.7,433,2196,19.7,18.1,21.4,727,5058,14.4,13.4,15.4,3310,65.4,64.1,66.7
2024-10-31,"SUB_ICB_LOC","27D","E38000233","NHS CHESHIRE AND MERSEYSIDE ICB - 27D",7931,11771.2,67.4,60.6,73.2,178988,4.4,4.3,4.5,240,1739,13.8,12.3,15.5,884,8151,10.8,10.2,11.5,4851,59.5,58.4,60.6
2024-10-31,"SUB_ICB_LOC","84H","E38000234","NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H",5291,7424.5,71.3,63.9,77.6,121905,4.3,4.2,4.5,349,1820,19.2,17.4,21,367,5518,6.7,6,7.3,3298,59.8,58.5,61.1
2024-10-31,"SUB_ICB_LOC","18C","E38000236","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C",7140,12989.4,55,49.4,59.7,197744,3.6,3.5,3.7,171,2249,7.6,6.6,8.8,792,7346,10.8,10.1,11.5,4906,66.8,65.7,67.9
2024-10-31,"SUB_ICB_LOC","91Q","E38000237","NHS KENT AND MEDWAY ICB - 91Q",15596,25863.4,60.3,54.3,65.4,395951,3.9,3.9,4,437,3678,11.9,10.9,13,1419,16091,8.8,8.4,9.3,10021,62.3,61.5,63
2024-10-31,"SUB_ICB_LOC","71E","E38000238","NHS LINCOLNSHIRE ICB - 71E",8610,12615.3,68.3,61.4,74.1,195483,4.4,4.3,4.5,654,3536,18.5,17.3,19.8,727,8914,8.2,7.6,8.7,5524,62,61,63
2024-10-31,"SUB_ICB_LOC","26A","E38000239","NHS NORFOLK AND WAVENEY ICB - 26A",11283,18171.4,62.1,55.9,67.4,270799,4.2,4.1,4.2,592,3346,17.7,16.4,19,1349,11594,11.6,11.1,12.2,7204,62.1,61.2,63
2024-10-31,"SUB_ICB_LOC","93C","E38000240","NHS NORTH CENTRAL LONDON ICB - 93C",8865,13168.7,67.3,60.4,73.1,210755,4.2,4.1,4.3,203,1817,11.2,9.8,12.7,786,9132,8.6,8,9.2,5351,58.6,57.6,59.6
2024-10-31,"SUB_ICB_LOC","42D","E38000241","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D",5577,9481.8,58.8,52.8,64,145437,3.8,3.7,3.9,370,2543,14.5,13.2,16,296,5700,5.2,4.6,5.8,3757,65.9,64.7,67.1
2024-10-31,"SUB_ICB_LOC","52R","E38000243","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R",9096,12980.8,70.1,63,76.2,201717,4.5,4.4,4.6,187,2830,6.6,5.8,7.6,874,9505,9.2,8.6,9.8,6188,65.1,64.1,66.1
2024-10-31,"SUB_ICB_LOC","72Q","E38000244","NHS SOUTH EAST LONDON ICB - 72Q",10802,15412.8,70.1,62.8,76.1,249443,4.3,4.3,4.4,540,4341,12.4,11.5,13.5,898,11207,8,7.5,8.5,6556,58.5,57.6,59.4
2024-10-31,"SUB_ICB_LOC","36L","E38000245","NHS SOUTH WEST LONDON ICB - 36L",10622,14508.6,73.2,65.8,79.4,229140,4.6,4.6,4.7,329,2226,14.8,13.4,16.3,1071,10999,9.7,9.2,10.3,6802,61.8,60.9,62.7
2024-10-31,"SUB_ICB_LOC","16C","E38000247","NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C",6392,8734.4,73.2,65.7,79.6,141725,4.5,4.4,4.6,586,2235,26.2,24.4,28.1,387,6643,5.8,5.3,6.4,4191,63.1,61.9,64.2
2024-10-31,"SUB_ICB_LOC","M1J4Y","E38000249","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",7369,10586.1,69.6,62.5,75.7,169854,4.3,4.2,4.4,446,3179,14,12.9,15.3,719,7659,9.4,8.8,10.1,4685,61.2,60.1,62.3
2024-10-31,"SUB_ICB_LOC","B2M3M","E38000251","NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M",7249,12581.6,57.6,51.8,62.6,190831,3.8,3.7,3.9,334,2787,12,10.8,13.2,843,7491,11.3,10.6,12,4359,58.2,57.1,59.3
2024-10-31,"SUB_ICB_LOC","D4U1Y","E38000252","NHS FRIMLEY ICB - D4U1Y",6134,8983.1,68.3,61.4,74.3,136197,4.5,4.4,4.6,260,1666,15.6,13.9,17.4,527,6280,8.4,7.7,9.1,4064,64.7,63.5,65.9
